Campaign ID,Campaign Name,Prospect Status,Account ID,Account Name,domain,Country,Prospect ID,Opt-In,Opt-In Source,Opt-In Timestamp,Opt-Out Timestamp,Job Title,Prospect Source,opt_in_flag,opt_out_flag
FY23-Q3-global-PROD461-spring_break_sale,Spring Break Sale,No Show,0014M0000HCVQJZQA14,Cygnus Solutions,cygnussolutions.org,ESP,0034M0000pY9mAnQAJ,Yes,referral program,2023-03-27 06:11:00,,"Analyst, Data Science",Advertisement,1,0
FY23-Q3-global-PROD461-summer_festival_sale,Summer Festival Sale,No Show,0014M0000R1GxmIQAF,Spectrum Enterprises,spectrumenterprises.org,CAN,0034M0000p5j8yKQAZ,Yes,website form,2023-03-25 06:11:00,,Senior Business Intelligence Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-summer_clearance_event,Summer Clearance Event,No Show,0014M0000mWwbZ7QAJ,Elysium Innovations,elysiuminnovations.net,USA,0034M0000rJmyB2QAJ,Yes,,2023-03-25 06:11:00,,Network Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-cyber_monday_special,Cyber Monday Special,No Show,0014M0000DkP01UQAZ,Apex Innovations,apexinnov.com,USA,0034M0000UGvjnHQAT,Yes,online purchase,2023-03-25 06:11:00,,Data Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-holiday_savings_bash,Holiday Savings Bash,No Show,0014M0000pUS9gqQAD,Vertex Corporation,vertexcorporation.biz,BRA,0034M0000gpr6fKQAY,Yes,online purchase,2023-03-25 06:11:00,,RFP Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-annual_year_end_clearance,Annual Year End Clearance,No Show,0014M0000BRcYV1QAL,Horizon Technologies,horizontech.biz,USA,0034M0000qwSyAiQAI,Yes,,2023-03-25 06:11:00,,Senior Programmer Analyst,Referral,1,0
FY23-Q3-global-PROD461-summer_festival_sale,Summer Festival Sale,No Show,0014M0000Gf3ZCQQA6,Zenith Corporation,zenithcorporation.biz,DEU,0034M0000oQIlywQAB,Yes,,2023-03-25 06:11:00,,Business Insights Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-march_madness_sale,March Madness Sale,No Show,0014M0000HsLYfhQAH,Aurora Systems,aurorasystems.biz,USA,0034M0000qJhPBqQAJ,Yes,website form,2023-03-25 06:11:00,,Security Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-halloween_bash,Halloween Bash,No Show,0014M0000BhE6DqQAL,Aquarius Systems,aquariussystems.biz,CAN,0034M0000tXtQseQAJ,Yes,,2023-03-23 06:11:00,,"""Vice President, Financial Planning & Analysis""",Advertisement,1,0
FY23-Q3-global-PROD461-summer_savings_bonanza,Summer Savings Bonanza,No Show,0014M0000Ry0LPOQA22,Saturn Enterprises,saturnenterprises.org,USA,0034M0000p5WqowQAJ,Yes,online purchase,2023-03-23 06:11:00,,Director of Development Information & Analytics,Social Media,1,0
FY23-Q3-global-PROD461-annual_clearance_event,Annual Clearance Event,Responded,0014M0000DkP01UQAZ,Apex Innovations,apexinnov.com,USA,0034M0000tlzpWQQAZ,Yes,,2023-03-23 06:11:00,,Senior Privacy Security Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-annual_year_end_clearance,Annual Year End Clearance,No Show,0014M0000F1o6QgQAJ,Pegasus Solutions,pegasussolutions.net,USA,0034M0000r8LzxrQAJ,Yes,website form,2023-03-23 06:11:00,,IT Social Media,Trade Show,1,0
FY23-Q3-global-PROD461-new_year_discounts,New Year Discounts,Responded,0014M0000R1GxmIQAF,Spectrum Enterprises,spectrumenterprises.org,CAN,0034M0000p4Bm6VQAZ,Yes,online purchase,2023-03-23 06:11:00,,Senior Functional ERP Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-valentines_day_special,Valentine's Day Special,No Show,0014M0000DkP01UQAZ,Apex Innovations,apexinnov.com,USA,0034M0000n7sDX1QAI,Yes,website form,2023-03-23 06:11:00,,Business Systems Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-halloween_spooktacular,Halloween Spooktacular,Registered,0014M0000F1o6QgQAJ,Pegasus Solutions,pegasussolutions.net,USA,0034M0000psaaVoQAI,Yes,,2023-03-23 06:11:00,,Integration Business Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-annual_year_end_clearance,Annual Year End Clearance,No Show,0014M0000BRcYV1QAL,Horizon Technologies,horizontech.biz,USA,0034M0000qZQ8xeQAD,Yes,newsletter subscription,2023-03-21 06:11:00,,Etc Systems Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-cyber_monday_sale,Cyber Monday Sale,No Show,0014M0000GNNRu6QAH,Neptune Enterprises,neptuneenterprises.org,CHN,0034M0000oMBs7EQAV,Yes,newsletter subscription,2023-03-21 06:11:00,,HEAD OF ANALYTICS,Advertisement,1,0
FY23-Q3-global-PROD461-annual_clearance_event,Annual Clearance Event,Responded,0014M0000WoxXbvQAJ,Infinity Solutions,infinitysolutions.net,USA,0034M0000SHYKuNQAX,Yes,event registration,2023-03-21 06:11:00,,Senior Developer Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-valentines_day_special,Valentine's Day Special,No Show,0014M0000DkP01UQAZ,Apex Innovations,apexinnov.com,USA,0034M0000r4l8G1QAI,Yes,newsletter subscription,2023-03-21 06:11:00,,Business Intelligence Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-summer_festival_sale,Summer Festival Sale,No Show,0014M0000f7hC3ZQAU,Phoenix Dynamics,phoenixdyn.biz,BRA,0034M0000quzjI3QAJ,Yes,social media campaign,2023-03-21 06:11:00,,IT Business Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-halloween_spooktacular,Halloween Spooktacular,Registered,0014M0000iqRksQQAT,Nimbus Innovations,nimbusinnovations.org,CAN,0034M0000fVvSnLQAV,Yes,event registration,2023-03-21 06:11:00,,"Head Vice President, Personal Banking Mi Reporting & Data Analytics",Referral,1,0
FY23-Q3-global-PROD461-summer_savings_bonanza,Summer Savings Bonanza,No Show,0014M0000HsLYfhQAH,Aurora Systems,aurorasystems.biz,USA,0034M0000oFjSJ6QAJ,Yes,social media campaign,2023-03-21 06:11:00,,Threat Intelligence Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-march_madness_sale,March Madness Sale,No Show,0014M0000fROl7NQAT,Terra Systems Inc.,terrasystemsinc.biz,ITA,0034M0000pQ1JqPQAZ,Yes,email subscription,2023-03-19 06:11:00,,Data Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-halloween_spooktacular,Halloween Spooktacular,Registered,0014M0000pUS9gqQAD,Vertex Corporation,vertexcorporation.biz,BRA,0034M0000rGzpDcQAJ,Yes,online contest entry,2023-03-19 06:11:00,,"""Analytics & Compensation Vice President, Sales""",Advertisement,1,0
FY23-Q3-global-PROD461-annual_year_end_clearance,Annual Year End Clearance,No Show,0014M0000BRcYV1QAL,Horizon Technologies,horizontech.biz,USA,0034M0000qYCXlNQAX,Yes,referral program,2023-03-19 06:11:00,,Senior Supply Chain Analyst,Trade Show,1,0
FY23-Q3-global-PROD461-new_year_discounts,New Year Discounts,Responded,0014M0000mWwbZ7QAJ,Elysium Innovations,elysiuminnovations.net,USA,0034M0000pF6XpqQAJ,Yes,email subscription,2023-03-19 06:11:00,,Senior IT Application Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-annual_summer_clearance,Annual Summer Clearance,Responded,0014M0000ZC9WpeQAD,Galaxy Technologies,galaxytechnologies.net,GBR,0034M0000s4qfzLQAZ,Yes,referral program,2023-03-19 06:11:00,,Analyst - Data,Advertisement,1,0
FY23-Q3-global-PROD461-annual_clearance_event,Annual Clearance Event,Responded,0014M0000Gf3ZCQQA13,Zenith Corporation,zenithcorporation.biz,DEU,0034M0000gKb6kLQAR,Yes,online contest entry,2023-03-19 06:11:00,,Chief Business Analyst II,Advertisement,1,0
FY23-Q3-global-PROD461-valentines_day_special,Valentine's Day Special,No Show,0014M0000ExwOU5QAL,Solaris Innovations,solarisinnovations.org,ESP,0034M0000qtVbJYQA0,Yes,referral program,2023-03-19 06:11:00,,Data Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-annual_summer_blowout,Annual Summer Blowout,No Show,0014M0000UsZgoUQAT,Proxima Technologies,proximatech.org,IND,0034M0000qcxeQFQAY,Yes,,2023-03-17 06:11:00,,System Analyst & Project Manager,Trade Show,1,0
FY23-Q3-global-PROD461-summer_sizzle_sale,Summer Sizzle Sale,No Show,0014M0000TxFw8VQAT,Solaris Corporation,solariscorporation.biz,ITA,0034M0000pSQnzwQAH,Yes,,2023-03-17 06:11:00,,Finance Credit & Collections Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-back_to_school_discounts,Back to School Discounts,No Show,0014M0000R1GxmIQAF,Spectrum Enterprises,spectrumenterprises.org,CAN,0034M0000kDRphZQAT,Yes,online purchase,2023-03-17 06:11:00,,Loss Analytics Operations Manager,Advertisement,1,0
FY23-Q3-global-PROD461-summer_spectacular,Summer Spectacular,Attended,0014M0000UsZgoUQAT,Proxima Technologies,proximatech.org,IND,0034M0000qmy3lbQAI,Yes,online purchase,2023-03-17 06:11:00,,Data Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-summer_sizzler,Summer Sizzler,No Show,0014M0000mj44DgQAI,Silver Oak Enterprises,silveroakent.biz,ARGENTINA,0034M0000mNp7haQAB,Yes,website form,2023-03-17 06:11:00,,"Senior Data Analyst, Education",Advertisement,1,0
FY23-Q3-global-PROD461-autumn_extravaganza,Autumn Extravaganza,Responded,0014M0000eMRa3aQAD,Horizon Technologies,horizontechnologies.net,JPN,0034M0000quZZ8AQAZ,Yes,online purchase,2023-03-17 06:11:00,,Senior Systems Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-new_year_discounts,New Year Discounts,No Show,0014M0000M58JzQQAV,Phoenix Technologies,phoenixtechnologies.org,USA,0034M0000rHf7n7QAJ,Yes,event registration,2023-03-15 06:11:00,,"Manager, Strategy Governance Data, Analytics & Reporting",Advertisement,1,0
FY23-Q3-global-PROD461-summer_sizzler_deals,Summer Sizzler Deals,Attended,0014M0000fROl7NQAT,Terra Systems Inc.,terrasystemsinc.biz,ITA,0034M0000nHwb5BQAZ,Yes,social media campaign,2023-03-15 06:11:00,,"Senior Product Manager, Threat Intel & Analytics",Advertisement,1,0
FY23-Q3-global-PROD461-labor_day_sale,Labor Day Sale,No Show,0014M0000F1o6QgQAJ,Pegasus Solutions,pegasussolutions.net,USA,0034M0000lVJfzIQAX,Yes,social media campaign,2023-03-15 06:11:00,,"""Group Vice President, Ai, Analytics Data Research & Development""",Advertisement,1,0
FY23-Q3-global-PROD461-summer_splash_sale,Summer Splash Sale,No Show,0014M0000eMRa3aQAD,Horizon Technologies,horizontechnologies.net,JPN,0034M0000mWU6d3QAJ,Yes,event registration,2023-03-15 06:11:00,,Global Chief Analytics Officer,Advertisement,1,0
FY23-Q3-global-PROD461-spring_clearance_event,Spring Clearance Event,No Show,0014M0000IZJZKtQAX,Vertex Corporation,vertexcorp.net,JPN,0034M0000tZb9SaQAJ,Yes,social media campaign,2023-03-15 06:11:00,,Senior Analyst Developer,Advertisement,1,0
FY23-Q3-global-PROD461-end_of_summer_clearance,End of Summer Clearance,Attended,0014M0000Ry0LPOQA18,Saturn Enterprises,saturnenterprises.org,USA,0034M0000oRzBtPQAZ,Yes,newsletter subscription,2023-03-15 06:11:00,,Senior Information Technology Security Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-halloween_savings_bash,Halloween Savings Bash,No Show,0014M0000XfxzVbQAJ,Nova Enterprises,novaenterprises.net,IND,0034M0000rGQ3GOQAZ,Yes,online purchase,2023-03-13 06:11:00,,Business Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-winter_discount_extravaganza,Winter Discount Extravaganza,No Show,0014M0000HsLYfhQAH,Aurora Systems,aurorasystems.biz,USA,0034M0000jvWrg3QAJ,Yes,website form,2023-03-13 06:11:00,,Analyst - Data,Trade Show,1,0
FY23-Q3-global-PROD461-summer_solstice_savings,Summer Solstice Savings,No Show,0014M0000TxFw8VQAT,Solaris Corporation,solariscorporation.biz,ITA,0034M0000qZGQw1QAD,Yes,,2023-03-13 06:11:00,,IT Business Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-labor_day_sale,Labor Day Sale,No Show,0014M0000Da9uXsQAJ,Aurora Enterprises,auroraenterprises.biz,USA,0034M0000gKx9GfQAI,Yes,,2023-03-13 06:11:00,,"""Global of Compensation, Analytics & Mobility Head""",Advertisement,1,0
FY23-Q3-global-PROD461-fall_harvest_discounts,Fall Harvest Discounts,No Show,0014M0000ayS5yeQAB,Skyline Solutions,skylinesolutions.org,GBR,0034M0000jZnVRkQAN,Yes,website form,2023-03-13 06:11:00,,Security Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-fall_into_savings,Fall Into Savings,No Show,0014M0000A3B6XgQAJ,Mercury Innovations,mercuryinnovations.biz,USA,0034M0000q8vAflQAI,Yes,online purchase,2023-03-13 06:11:00,,Development Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-spring_blowout_sale,Spring Blowout Sale,Registered,0014M0000HV1I3QQAT,Titan Technologies,titantechnologies.net,MEX,0034M0000sYr2cQQAZ,Yes,newsletter subscription,2023-03-11 06:11:00,,Business & Information Commercial Data Intelligence Technology Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-cyber_monday_blowout,Cyber Monday Blowout,No Show,0014M0000RdTXmeQAH,Stellar Solutions,stellarsolutions.org,FRA,0034M0000IgWxu0QAB,Yes,event registration,2023-03-11 06:11:00,,Analytics Cloud & BW Reporting Contitech Head of SAP,Advertisement,1,0
FY23-Q3-global-PROD461-summer_splash_event,Summer Splash Event,No Show,0014M0000C3Gz3EQAT,Blue Sky Solutions,blueskysolutions.org,CAN,0034M0000o2PIwXQAZ,Yes,newsletter subscription,2023-03-11 06:11:00,,Senior Business Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-fall_fashion_frenzy,Fall Fashion Frenzy,No Show,0014M0000yOAtZxQAJ,Omega Innovations,omegainnovations.org,CHN,0034M0000Yg1X9AQAV,Yes,event registration,2023-03-11 06:11:00,,"Director, Advanced Analytics",Advertisement,1,0
FY23-Q3-global-PROD461-summer_clearance_sale,Summer Clearance Sale,No Show,0014M0000A3B6XgQAJ,Mercury Innovations,mercuryinnovations.biz,USA,0034M0000sLzbn4QAB,Yes,newsletter subscription,2023-03-11 06:11:00,,Commercial Enrollment EDI Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-summer_savings_bonanza,Summer Savings Bonanza,Attended,0014M0000BhE6DqQAL,Aquarius Systems,aquariussystems.biz,CAN,0034M0000s3NTHNQA1,Yes,social media campaign,2023-03-11 06:11:00,,Business System Analyst & Specialist,Advertisement,1,0
FY23-Q3-global-PROD461-summer_sizzler_deals,Summer Sizzler Deals,Attended,0014M0000Ry0LPOQA5,Saturn Enterprises,saturnenterprises.org,USA,0034M0000oyR7fdQAJ,Yes,newsletter subscription,2023-03-09 06:11:00,,Team Lead Client Support Operations Analyst,Social Media,1,0
FY23-Q3-global-PROD461-cyber_monday_madness,Cyber Monday Madness,No Show,0014M0000F1o6QgQAJ,Pegasus Solutions,pegasussolutions.net,USA,0034M0000KBrVlPQAV,Yes,event registration,2023-03-09 06:11:00,,Customer Operations & Strategy Data Analyst,Trade Show,1,0
FY23-Q3-global-PROD461-summer_festival_sale,Summer Festival Sale,No Show,0014M0000Ri9Qe6QAF,Zenith Solutions,zenithsolutions.net,CHN,0034M0000p6XaGaQAJ,Yes,social media campaign,2023-03-09 06:11:00,,Senior System Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-back_to_school_sale,Back to School Sale,No Show,0014M0000QcfBr7QAJ,Orion Dynamics,oriondynamics.biz,USA,0034M0000qYegu4QAJ,Yes,newsletter subscription,2023-03-09 06:11:00,,System Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-winter_clearance,Winter Clearance,Registered,0014M0000Da9uXsQAJ,Aurora Enterprises,auroraenterprises.biz,USA,0034M0000oFTbdqQAD,Yes,newsletter subscription,2023-03-09 06:11:00,,Operating Excellence Data Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-spring_clearance_event,Spring Clearance Event,No Show,0014M0000TxFw8VQAT,Solaris Corporation,solariscorporation.biz,ITA,0034M0000ZT2zH6QAJ,Yes,event registration,2023-03-09 06:11:00,,Business Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-summer_sizzle_sale,Summer Sizzle Sale,No Show,0014M0000IZJZKtQAX,Vertex Corporation,vertexcorp.net,JPN,0034M0000qwzMTdQAM,Yes,online purchase,2023-03-07 06:11:00,,"""Senior Director, Data Management & Analytics""",Advertisement,1,0
FY23-Q3-global-PROD461-winter_wonderland,Winter Wonderland,No Show,0014M0000iqRksQQAT,Nimbus Innovations,nimbusinnovations.org,CAN,0034M0000lksKYaQAM,Yes,website form,2023-03-07 06:11:00,,Managing Partner. Customer Analytics,Advertisement,1,0
FY23-Q3-global-PROD461-end_of_summer_blowout,End of Summer Blowout,Registered,0014M0000CrRQXWQAZ,Apollo Innovations,apolloinnovations.net,ARGENTINA,0034M0000aT0vsZQAR,Yes,online purchase,2023-03-07 06:11:00,,Lead Analyst | Lead Engineer,Advertisement,1,0
FY23-Q3-global-PROD461-cyber_monday_sale,Cyber Monday Sale,No Show,0014M0000IZJZKtQAX,Vertex Corporation,vertexcorp.net,JPN,0034M0000l2WQhaQAG,Yes,website form,2023-03-07 06:11:00,,Business Data Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-spring_sales_bonanza,Spring Sales Bonanza,Responded,0014M0000DkP01UQAZ,Apex Innovations,apexinnov.com,USA,0034M0000FbwBd0QAF,,,2023-03-07 06:11:00,,Information Security Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-cyber_monday_madness,Cyber Monday Madness,No Show,0014M0000pUS9gqQAD,Vertex Corporation,vertexcorporation.biz,BRA,0034M0000ovn4TdQAI,Yes,online purchase,2023-03-07 06:11:00,,Application Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-summer_solstice_savings,Summer Solstice Savings,No Show,0014M0000f7hC3ZQAU,Phoenix Dynamics,phoenixdyn.biz,BRA,0034M0000ZC7IRfQAX,Yes,online purchase,2023-03-05 06:11:00,,Advanced IT Data Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-winter_discount_extravaganza,Winter Discount Extravaganza,No Show,0014M0000UsZgoUQAT,Proxima Technologies,proximatech.org,IND,0034M0000kzb5umQAI,Yes,,2023-03-05 06:11:00,,Senior Data Management Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-summer_sizzle_sale,Summer Sizzle Sale,No Show,0014M0000ZxU4HfQAL,Silverstone Innovations,silverstoneinnovations.net,GBR,0034M0000o1M7mKQAZ,Yes,,2023-03-05 06:11:00,,Senior Business Application Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-summer_festival_sale,Summer Festival Sale,No Show,0014M0000mfyJbZQAY,Bluebird Innovations,bluebirdinnovations.net,MEX,0034M0000qLW3iNQAZ,Yes,website form,2023-03-05 06:11:00,,"Senior Director, Digital Analytics & Testing",Advertisement,1,0
FY23-Q3-global-PROD461-winter_clearance,Winter Clearance,No Show,0014M0000iqRksQQAT,Nimbus Innovations,nimbusinnovations.org,CAN,0034M0000k2hCBrQAM,Yes,online purchase,2023-03-05 06:11:00,,"""Director, Architecture & Data Analytics""",Trade Show,1,0
FY23-Q3-global-PROD461-winter_clearance,Winter Clearance,Registered,0014M0000y1i1EQQAY,Polaris Innovations,polarisinnovations.org,USA,0034M0000pYz7qkQAJ,Yes,,2023-03-05 06:11:00,,"""Manager, Search Performance & Analytics Product Management""",Advertisement,1,0
FY23-Q3-global-PROD461-winter_clearance,Winter Clearance,Registered,0014M0000y1i1EQQAY,Polaris Innovations,polarisinnovations.org,USA,0034M0000oNseEPQAZ,Yes,social media campaign,2023-03-03 06:11:00,,"""Manager, Analytics""",Advertisement,1,0
FY23-Q3-global-PROD461-summer_solstice_savings,Summer Solstice Savings,No Show,0014M0000IZJZKtQAX,Vertex Corporation,vertexcorp.net,JPN,0034M0000pYp1RzQAJ,Yes,newsletter subscription,2023-03-03 06:11:00,,Head of Technology - Data and Analytics,Advertisement,1,0
FY23-Q3-global-PROD461-annual_fall_sale,Annual Fall Sale,Attended,0014M0000BRcYV1QAL,Horizon Technologies,horizontech.biz,USA,0034M0000rvYlDxQAK,Yes,newsletter subscription,2023-03-03 06:11:00,,Associate Director Forecasting and Analytics,Advertisement,1,0
FY23-Q3-global-PROD461-winter_discount_extravaganza,Winter Discount Extravaganza,No Show,0014M0000QcfBr7QAJ,Orion Dynamics,oriondynamics.biz,USA,0034M0000rSxgKtQAJ,Yes,social media campaign,2023-03-03 06:11:00,,Application Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-summer_festival_sale,Summer Festival Sale,No Show,0014M0000mfyJbZQAY,Bluebird Innovations,bluebirdinnovations.net,MEX,0034M0000r0mDy7QAJ,Yes,event registration,2023-03-03 06:11:00,,"Engineer II, Gxp Analytics",Advertisement,1,0
FY23-Q3-global-PROD461-winter_discount_extravaganza,Winter Discount Extravaganza,No Show,0014M0000CrRQXWQAZ,Apollo Innovations,apolloinnovations.net,ARGENTINA,0034M0000qqT74XQAJ,Yes,social media campaign,2023-03-03 06:11:00,,Business Analyst II,Trade Show,1,0
FY23-Q3-global-PROD461-cyber_monday_madness,Cyber Monday Madness,No Show,0014M0000Da9uXsQAJ,Aurora Enterprises,auroraenterprises.biz,USA,0034M0000TzNz9RQAX,Yes,website form,2023-03-01 06:11:00,,Data Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-fall_harvest_discounts,Fall Harvest Discounts,No Show,0014M0000FftR9BQAV,Nova Dynamics,novadynamics.info,MEX,0034M0000oNfXbuQAJ,Yes,online purchase,2023-03-01 06:11:00,,"""Product Manager, Pricing Analytics""",Advertisement,1,0
FY23-Q3-global-PROD461-new_year_discounts,New Year Discounts,Attended,0014M0000R1GxmIQAF,Spectrum Enterprises,spectrumenterprises.org,CAN,0034M0000tEzcv6QAB,Yes,online purchase,2023-03-01 06:11:00,,Back-end Developer | Senior Analyst,Trade Show,1,0
FY23-Q3-global-PROD461-autumn_affair,Autumn Affair,Registered,0014M0000UsZgoUQAT,Proxima Technologies,proximatech.org,IND,0034M0000ptOY1RQAW,Yes,online purchase,2023-03-01 06:11:00,,Analyst - Business,Advertisement,1,0
FY23-Q3-global-PROD461-annual_summer_blowout,Annual Summer Blowout,No Show,0014M0000ZxU4HfQAL,Silverstone Innovations,silverstoneinnovations.net,GBR,0034M0000p4OuGqQAJ,Yes,,2023-03-01 06:11:00,,ORISE Data Analytics Fellow,Advertisement,1,0
FY23-Q3-global-PROD461-fall_into_savings,Fall Into Savings,No Show,0014M0000Ri9Qe6QAF,Zenith Solutions,zenithsolutions.net,CHN,0034M0000q5vnvaQAJ,Yes,,2023-03-01 06:11:00,,Chief Analytics Officer,Advertisement,1,0
FY23-Q3-global-PROD461-summer_splash_event,Summer Splash Event,No Show,0014M0000kYyeJhQAJ,Hyperion Enterprises,hyperionenterprises.biz,USA,0034M0000qx8ZdKQAZ,Yes,email subscription,2023-02-27 06:11:00,,Information Security Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-march_madness_sale,March Madness Sale,No Show,0014M0000bduD7mQAE,Bluebird Technologies,bluebirdtech.net,CAN,0034M0000pyH2y7QAC,Yes,referral program,2023-02-27 06:11:00,,Treasury Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-spring_blowout_sale,Spring Blowout Sale,Registered,0014M0000bduD7mQAE,Bluebird Technologies,bluebirdtech.net,CAN,0034M0000l5CUs1QAJ,Yes,email subscription,2023-02-27 06:11:00,,"Analytics Director, Business Operations & Analyst",Referral,1,0
FY23-Q3-global-PROD461-fall_fashion_frenzy,Fall Fashion Frenzy,No Show,0014M0000kYyeJhQAJ,Hyperion Enterprises,hyperionenterprises.biz,USA,0034M0000S9UXOHQA1,Yes,referral program,2023-02-27 06:11:00,,Compliance Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-halloween_bash,Halloween Bash,No Show,0014M0000ZC9WpeQAD,Galaxy Technologies,galaxytechnologies.net,GBR,0034M0000quokn4QAI,Yes,online contest entry,2023-02-27 06:11:00,,"Director, Business Analysis & Quality Assurance",Advertisement,1,0
FY23-Q3-global-PROD461-springtime_savings,Springtime Savings,No Show,0014M0000kYyeJhQAJ,Hyperion Enterprises,hyperionenterprises.biz,USA,0034M0000cLUVrCQAX,Yes,newsletter subscription,2023-02-25 06:11:00,,IT Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-march_madness_sale,March Madness Sale,Responded,0014M0000bduD7mQAE,Bluebird Technologies,bluebirdtech.net,CAN,0034M0000pGVfDGQA1,Yes,social media campaign,2023-02-25 06:11:00,,Lead Analyst - Business,Advertisement,1,0
FY23-Q3-global-PROD461-valentines_day_special,Valentine's Day Special,No Show,0014M0000bduD7mQAE,Bluebird Technologies,bluebirdtech.net,CAN,0034M0000KxTQpAQAX,Yes,newsletter subscription,2023-02-25 06:11:00,,Programming Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-halloween_clearance,Halloween Clearance,No Show,0014M0000ZC9WpeQAD,Galaxy Technologies,galaxytechnologies.net,GBR,0034M0000q4gEY8QAI,Yes,social media campaign,2023-02-25 06:11:00,,"Senior Analyst, MD Channel Operations",Advertisement,1,0
FY23-Q3-global-PROD461-summer_blowout,Summer Blowout,Attended,0014M0000k4RUwvQAN,Quantum Dynamics,quantumdyn.info,DEU,0034M0000jGfgZJQAZ,Yes,social media campaign,2023-02-25 06:11:00,,HR Analyst,Referral,1,0
FY23-Q3-global-PROD461-summer_savings_bonanza,Summer Savings Bonanza,Attended,0014M0000T1fw5LQAR,Elite Systems Inc.,elitesysinc.biz,BRA,0034M0000qq5LwhQAJ,Yes,event registration,2023-02-25 06:11:00,,"Vice President, Global Client Applications, Senior Business Analyst",Advertisement,1,0
FY23-Q3-global-PROD461-back_to_school_sale,Back to School Sale,No Show,0014M0000C3Gz3EQAT,Blue Sky Solutions,blueskysolutions.org,CAN,0034M0000pC0L2yQAJ,Yes,website form,2023-02-23 06:11:00,,Analyst - Business,Advertisement,1,0
FY23-Q3-global-PROD461-winter_wonderland,Winter Wonderland,No Show,0014M0000ouJwBZQAY,Omega Enterprises,omegaenterprises.net,ESP,0034M0000rBsbx2QAB,Yes,,2023-02-23 06:11:00,,IT Senior Business Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-summer_savings_extravaganza,Summer Savings Extravaganza,Registered,0014M0000ZxU4HfQAL,Silverstone Innovations,silverstoneinnovations.net,GBR,0034M0000o6qIY5QAI,Yes,,2023-02-23 06:11:00,,Social Media,Advertisement,1,0
FY23-Q3-global-PROD461-summer_super_sale,Summer Super Sale,No Show,0014M0000HV1I3QQAT,Titan Technologies,titantechnologies.net,MEX,0034M0000ce8mKKQAY,Yes,online purchase,2023-02-23 06:11:00,,Programmer Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-halloween_special,Halloween Special,No Show,0014M0000HCVQJZQA2,Cygnus Solutions,cygnussolutions.org,ESP,0034M0000qx3XmMQAU,Yes,website form,2023-02-23 06:11:00,,Content Data Analyst,Referral,1,0
FY23-Q3-global-PROD461-halloween_clearance,Halloween Clearance,No Show,0014M0000mfyJbZQAY,Bluebird Innovations,bluebirdinnovations.net,MEX,0034M0000oOQl6xQAJ,Yes,,2023-02-23 06:11:00,,Business Analyst,Advertisement,1,0
